,statisticcat_desc,class_desc,Value,state_alpha,short_desc,group_desc,commodity_desc,year,Value_Harvested,Value_Planted,Value_Bearing
16600,AREA PLANTED,ALL CLASSES,59000,MN,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2001.0,,59000.0,
16601,AREA PLANTED,ALL CLASSES,66000,MN,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2000.0,,66000.0,
16602,AREA PLANTED,ALL CLASSES,70000,MN,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1999.0,,70000.0,
16603,AREA PLANTED,ALL CLASSES,82000,MN,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1998.0,,82000.0,
16604,AREA PLANTED,ALL CLASSES,77000,MN,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1997.0,,77000.0,
16605,AREA PLANTED,ALL CLASSES,20000,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2022.0,,20000.0,
16606,AREA PLANTED,ALL CLASSES,19000,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2021.0,,19000.0,
16607,AREA PLANTED,ALL CLASSES,19000,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2020.0,,19000.0,
16608,AREA PLANTED,ALL CLASSES,20500,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2019.0,,20500.0,
16609,AREA PLANTED,ALL CLASSES,19500,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2018.0,,19500.0,
16610,AREA PLANTED,ALL CLASSES,19000,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2017.0,,19000.0,
16611,AREA PLANTED,ALL CLASSES,16500,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2016.0,,16500.0,
16612,AREA PLANTED,ALL CLASSES,15500,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2015.0,,15500.0,
16613,AREA PLANTED,ALL CLASSES,17000,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2014.0,,17000.0,
16614,AREA PLANTED,ALL CLASSES,18500,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2013.0,,18500.0,
16615,AREA PLANTED,ALL CLASSES,23500,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2012.0,,23500.0,
16616,AREA PLANTED,ALL CLASSES,20000,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2011.0,,20000.0,
16617,AREA PLANTED,ALL CLASSES,19000,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2010.0,,19000.0,
16618,AREA PLANTED,ALL CLASSES,20000,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2009.0,,20000.0,
16619,AREA PLANTED,ALL CLASSES,19500,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2008.0,,19500.0,
16620,AREA PLANTED,ALL CLASSES,21000,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2007.0,,21000.0,
16621,AREA PLANTED,ALL CLASSES,19500,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2006.0,,19500.0,
16622,AREA PLANTED,ALL CLASSES,19500,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2005.0,,19500.0,
16623,AREA PLANTED,ALL CLASSES,22000,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2004.0,,22000.0,
16624,AREA PLANTED,ALL CLASSES,23500,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2003.0,,23500.0,
16625,AREA PLANTED,ALL CLASSES,22000,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2002.0,,22000.0,
16626,AREA PLANTED,ALL CLASSES,22500,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2001.0,,22500.0,
16627,AREA PLANTED,ALL CLASSES,26000,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2000.0,,26000.0,
16628,AREA PLANTED,ALL CLASSES,26500,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1999.0,,26500.0,
16629,AREA PLANTED,ALL CLASSES,26500,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1998.0,,26500.0,
16630,AREA PLANTED,ALL CLASSES,24200,NE,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1997.0,,24200.0,
16631,AREA PLANTED,ALL CLASSES,13000,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2018.0,,13000.0,
16632,AREA PLANTED,ALL CLASSES,16000,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2017.0,,16000.0,
16633,AREA PLANTED,ALL CLASSES,14000,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2016.0,,14000.0,
16634,AREA PLANTED,ALL CLASSES,13500,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2015.0,,13500.0,
16635,AREA PLANTED,ALL CLASSES,14500,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2014.0,,14500.0,
16636,AREA PLANTED,ALL CLASSES,14500,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2013.0,,14500.0,
16637,AREA PLANTED,ALL CLASSES,16500,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2012.0,,16500.0,
16638,AREA PLANTED,ALL CLASSES,17000,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2011.0,,17000.0,
16639,AREA PLANTED,ALL CLASSES,16000,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2010.0,,16000.0,
16640,AREA PLANTED,ALL CLASSES,16000,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2009.0,,16000.0,
16641,AREA PLANTED,ALL CLASSES,14500,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2008.0,,14500.0,
16642,AREA PLANTED,ALL CLASSES,16000,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2007.0,,16000.0,
16643,AREA PLANTED,ALL CLASSES,17700,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2006.0,,17700.0,
16644,AREA PLANTED,ALL CLASSES,15500,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2005.0,,15500.0,
16645,AREA PLANTED,ALL CLASSES,17000,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2004.0,,17000.0,
16646,AREA PLANTED,ALL CLASSES,19000,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2003.0,,19000.0,
16647,AREA PLANTED,ALL CLASSES,19500,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2002.0,,19500.0,
16648,AREA PLANTED,ALL CLASSES,19500,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2001.0,,19500.0,
16649,AREA PLANTED,ALL CLASSES,17500,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2000.0,,17500.0,
16650,AREA PLANTED,ALL CLASSES,18000,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1999.0,,18000.0,
16651,AREA PLANTED,ALL CLASSES,19100,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1998.0,,19100.0,
16652,AREA PLANTED,ALL CLASSES,18700,NC,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1997.0,,18700.0,
16653,AREA PLANTED,ALL CLASSES,13000,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2022.0,,13000.0,
16654,AREA PLANTED,ALL CLASSES,13000,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2021.0,,13000.0,
16655,AREA PLANTED,ALL CLASSES,15500,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2020.0,,15500.0,
16656,AREA PLANTED,ALL CLASSES,15000,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2019.0,,15000.0,
16657,AREA PLANTED,ALL CLASSES,18000,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2018.0,,18000.0,
16658,AREA PLANTED,ALL CLASSES,23300,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2017.0,,23300.0,
16659,AREA PLANTED,ALL CLASSES,21500,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2016.0,,21500.0,
16660,AREA PLANTED,ALL CLASSES,21500,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2015.0,,21500.0,
16661,AREA PLANTED,ALL CLASSES,23300,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2014.0,,23300.0,
16662,AREA PLANTED,ALL CLASSES,18000,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2013.0,,18000.0,
16663,AREA PLANTED,ALL CLASSES,20800,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2012.0,,20800.0,
16664,AREA PLANTED,ALL CLASSES,19100,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2011.0,,19100.0,
16665,AREA PLANTED,ALL CLASSES,17700,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2010.0,,17700.0,
16666,AREA PLANTED,ALL CLASSES,17800,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2009.0,,17800.0,
16667,AREA PLANTED,ALL CLASSES,16400,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2008.0,,16400.0,
16668,AREA PLANTED,ALL CLASSES,20700,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2007.0,,20700.0,
16669,AREA PLANTED,ALL CLASSES,21200,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2006.0,,21200.0,
16670,AREA PLANTED,ALL CLASSES,18900,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2005.0,,18900.0,
16671,AREA PLANTED,ALL CLASSES,21400,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2004.0,,21400.0,
16672,AREA PLANTED,ALL CLASSES,22000,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2003.0,,22000.0,
16673,AREA PLANTED,ALL CLASSES,21300,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2002.0,,21300.0,
16674,AREA PLANTED,ALL CLASSES,18000,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2001.0,,18000.0,
16675,AREA PLANTED,ALL CLASSES,18200,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2000.0,,18200.0,
16676,AREA PLANTED,ALL CLASSES,18900,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1999.0,,18900.0,
16677,AREA PLANTED,ALL CLASSES,19900,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1998.0,,19900.0,
16678,AREA PLANTED,ALL CLASSES,18400,TX,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1997.0,,18400.0,
16679,AREA PLANTED,ALL CLASSES,67000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2022.0,,67000.0,
16680,AREA PLANTED,ALL CLASSES,69000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2021.0,,69000.0,
16681,AREA PLANTED,ALL CLASSES,69000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2020.0,,69000.0,
16682,AREA PLANTED,ALL CLASSES,71000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2019.0,,71000.0,
16683,AREA PLANTED,ALL CLASSES,69000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2018.0,,69000.0,
16684,AREA PLANTED,ALL CLASSES,71000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2017.0,,71000.0,
16685,AREA PLANTED,ALL CLASSES,69000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2016.0,,69000.0,
16686,AREA PLANTED,ALL CLASSES,67000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2015.0,,67000.0,
16687,AREA PLANTED,ALL CLASSES,65000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2014.0,,65000.0,
16688,AREA PLANTED,ALL CLASSES,62500,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2013.0,,62500.0,
16689,AREA PLANTED,ALL CLASSES,66500,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2012.0,,66500.0,
16690,AREA PLANTED,ALL CLASSES,63000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2011.0,,63000.0,
16691,AREA PLANTED,ALL CLASSES,62500,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2010.0,,62500.0,
16692,AREA PLANTED,ALL CLASSES,63500,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2009.0,,63500.0,
16693,AREA PLANTED,ALL CLASSES,63500,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2008.0,,63500.0,
16694,AREA PLANTED,ALL CLASSES,64500,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2007.0,,64500.0,
16695,AREA PLANTED,ALL CLASSES,66000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2006.0,,66000.0,
16696,AREA PLANTED,ALL CLASSES,68000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2005.0,,68000.0,
16697,AREA PLANTED,ALL CLASSES,71000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2004.0,,71000.0,
16698,AREA PLANTED,ALL CLASSES,81000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2003.0,,81000.0,
16699,AREA PLANTED,ALL CLASSES,84000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2002.0,,84000.0,
16700,AREA PLANTED,ALL CLASSES,84000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2001.0,,84000.0,
16701,AREA PLANTED,ALL CLASSES,86000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,2000.0,,86000.0,
16702,AREA PLANTED,ALL CLASSES,86000,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1999.0,,86000.0,
16703,AREA PLANTED,ALL CLASSES,84500,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1998.0,,84500.0,
16704,AREA PLANTED,ALL CLASSES,85500,WI,POTATOES - ACRES PLANTED,VEGETABLES,POTATOES,1997.0,,85500.0,
16705,AREA PLANTED,ALL CLASSES,894,CA,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2021.0,,894.0,
16706,AREA PLANTED,ALL CLASSES,826,CA,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2020.0,,826.0,
16707,AREA PLANTED,ALL CLASSES,940,CA,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2019.0,,940.0,
16708,AREA PLANTED,ALL CLASSES,966,CA,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2018.0,,966.0,
16709,AREA PLANTED,ALL CLASSES,887,CA,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2017.0,,887.0,
16710,AREA PLANTED,ALL CLASSES,877,CA,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2016.0,,877.0,
16711,AREA PLANTED,ALL CLASSES,1142,CA,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2015.0,,1142.0,
16712,AREA PLANTED,ALL CLASSES,5634,MN,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2021.0,,5634.0,
16713,AREA PLANTED,ALL CLASSES,5144,MN,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2020.0,,5144.0,
16714,AREA PLANTED,ALL CLASSES,5507,MN,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2019.0,,5507.0,
16715,AREA PLANTED,ALL CLASSES,4482,MN,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2018.0,,4482.0,
16716,AREA PLANTED,ALL CLASSES,6236,MN,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2017.0,,6236.0,
16717,AREA PLANTED,ALL CLASSES,5889,MN,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2016.0,,5889.0,
16718,AREA PLANTED,ALL CLASSES,5699,MN,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2015.0,,5699.0,
16719,AREA PLANTED,ALL CLASSES,5118,NE,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2021.0,,5118.0,
16720,AREA PLANTED,ALL CLASSES,4691,NE,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2020.0,,4691.0,
16721,AREA PLANTED,ALL CLASSES,4760,NE,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2019.0,,4760.0,
16722,AREA PLANTED,ALL CLASSES,5973,NE,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2018.0,,5973.0,
16723,AREA PLANTED,ALL CLASSES,5302,NE,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2017.0,,5302.0,
16724,AREA PLANTED,ALL CLASSES,4411,NE,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2016.0,,4411.0,
16725,AREA PLANTED,ALL CLASSES,5270,NE,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2015.0,,5270.0,
16726,AREA PLANTED,ALL CLASSES,9543,WI,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2021.0,,9543.0,
16727,AREA PLANTED,ALL CLASSES,9379,WI,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2020.0,,9379.0,
16728,AREA PLANTED,ALL CLASSES,9200,WI,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2019.0,,9200.0,
16729,AREA PLANTED,ALL CLASSES,9269,WI,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2018.0,,9269.0,
16730,AREA PLANTED,ALL CLASSES,9054,WI,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2017.0,,9054.0,
16731,AREA PLANTED,ALL CLASSES,8910,WI,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2016.0,,8910.0,
16732,AREA PLANTED,ALL CLASSES,8827,WI,"POTATOES, SEED, CERTIFIED - ACRES PLANTED",VEGETABLES,POTATOES,2015.0,,8827.0,
16733,AREA PLANTED,ALL CLASSES,889,CA,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2022.0,,889.0,
16734,AREA PLANTED,ALL CLASSES,894,CA,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2021.0,,894.0,
16735,AREA PLANTED,ALL CLASSES,900,CA,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2020.0,,900.0,
16736,AREA PLANTED,ALL CLASSES,940,CA,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2019.0,,940.0,
16737,AREA PLANTED,ALL CLASSES,979,CA,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2018.0,,979.0,
16738,AREA PLANTED,ALL CLASSES,887,CA,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2017.0,,887.0,
16739,AREA PLANTED,ALL CLASSES,879,CA,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2016.0,,879.0,
16740,AREA PLANTED,ALL CLASSES,1172,CA,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2015.0,,1172.0,
16741,AREA PLANTED,ALL CLASSES,8677,MN,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2022.0,,8677.0,
16742,AREA PLANTED,ALL CLASSES,5686,MN,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2021.0,,5686.0,
16743,AREA PLANTED,ALL CLASSES,6267,MN,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2020.0,,6267.0,
16744,AREA PLANTED,ALL CLASSES,6134,MN,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2019.0,,6134.0,
16745,AREA PLANTED,ALL CLASSES,5478,MN,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2018.0,,5478.0,
16746,AREA PLANTED,ALL CLASSES,6559,MN,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2017.0,,6559.0,
16747,AREA PLANTED,ALL CLASSES,6615,MN,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2016.0,,6615.0,
16748,AREA PLANTED,ALL CLASSES,6476,MN,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2015.0,,6476.0,
16749,AREA PLANTED,ALL CLASSES,6780,NE,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2022.0,,6780.0,
16750,AREA PLANTED,ALL CLASSES,6178,NE,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2021.0,,6178.0,
16751,AREA PLANTED,ALL CLASSES,6453,NE,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2020.0,,6453.0,
16752,AREA PLANTED,ALL CLASSES,5965,NE,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2019.0,,5965.0,
16753,AREA PLANTED,ALL CLASSES,5973,NE,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2018.0,,5973.0,
16754,AREA PLANTED,ALL CLASSES,6012,NE,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2017.0,,6012.0,
16755,AREA PLANTED,ALL CLASSES,5015,NE,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2016.0,,5015.0,
16756,AREA PLANTED,ALL CLASSES,5870,NE,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2015.0,,5870.0,
16757,AREA PLANTED,ALL CLASSES,9365,WI,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2022.0,,9365.0,
16758,AREA PLANTED,ALL CLASSES,9552,WI,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2021.0,,9552.0,
16759,AREA PLANTED,ALL CLASSES,9429,WI,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2020.0,,9429.0,
16760,AREA PLANTED,ALL CLASSES,9240,WI,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2019.0,,9240.0,
16761,AREA PLANTED,ALL CLASSES,9303,WI,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2018.0,,9303.0,
16762,AREA PLANTED,ALL CLASSES,9504,WI,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2017.0,,9504.0,
16763,AREA PLANTED,ALL CLASSES,8919,WI,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2016.0,,8919.0,
16764,AREA PLANTED,ALL CLASSES,8869,WI,"POTATOES, SEED, ENTERED FOR CERTIFICATION - ACRES PLANTED",VEGETABLES,POTATOES,2015.0,,8869.0,
16765,AREA HARVESTED,FALL,7300,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2018.0,7300.0,,
16766,AREA HARVESTED,FALL,8200,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2017.0,8200.0,,
16767,AREA HARVESTED,FALL,7900,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2016.0,7900.0,,
16768,AREA HARVESTED,FALL,8400,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2015.0,8400.0,,
16769,AREA HARVESTED,FALL,8300,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2014.0,8300.0,,
16770,AREA HARVESTED,FALL,7300,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2013.0,7300.0,,
16771,AREA HARVESTED,FALL,8300,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2012.0,8300.0,,
16772,AREA HARVESTED,FALL,8800,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2011.0,8800.0,,
16773,AREA HARVESTED,FALL,6500,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2010.0,6500.0,,
16774,AREA HARVESTED,FALL,8000,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2009.0,8000.0,,
16775,AREA HARVESTED,FALL,8400,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2008.0,8400.0,,
16776,AREA HARVESTED,FALL,7900,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2007.0,7900.0,,
16777,AREA HARVESTED,FALL,8600,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2006.0,8600.0,,
16778,AREA HARVESTED,FALL,7600,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2005.0,7600.0,,
16779,AREA HARVESTED,FALL,7600,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2004.0,7600.0,,
16780,AREA HARVESTED,FALL,8300,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2003.0,8300.0,,
16781,AREA HARVESTED,FALL,8300,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2002.0,8300.0,,
16782,AREA HARVESTED,FALL,3400,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2001.0,3400.0,,
16783,AREA HARVESTED,FALL,8700,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,2000.0,8700.0,,
16784,AREA HARVESTED,FALL,9000,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,1999.0,9000.0,,
16785,AREA HARVESTED,FALL,10300,CA,"POTATOES, FALL - ACRES HARVESTED",VEGETABLES,POTATOES,1998.0,10300.0,,
